Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,40.01335269541,46.287009150433,45.173117202874,38.26577605793,40.421638771728,42.056468044069,36.983920641728,38.303927690842,38.642820872245,40.403741847164,44.017492231579,46.119424297902,49.960706250271,51.832134653943,55.555718814601,48.575130914043,57.007061357666,65.994347253075,73.930702636702,75.89975549172,76.268362097919,74.619055147192,69.712111758116,69.180640045942,75.350485479048,81.064171210373,84.241657208577,86.641860206991,85.758345716713,83.028796012044,90.036327505612,97.639225732556,101.000498511215,100,112.138621472105,119.603323982017,126.996719621521,135.042768367468,137.650983726988,135.241569408086
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,25.215806684641,27.563668867965,28.130845585068,28.189098202813,29.350311244403,29.931245067957,29.806381143429,30.587232011839,31.397734432121,32.965648687027,34.797897845557,36.872252855076,38.672538561292,40.730089951059,43.751257030924,43.000225521992,45.744769817503,50.326935712548,54.077831567475,56.710842512267,60.974972991937,61.047196242219,63.419644058042,63.816720492125,68.294126644981,73.129295494786,78.810882268122,83.756463326814,87.915450132965,85.502091030825,89.676035053544,96.336416052554,98.602437999285,100,103.86783957221,109.222702340735,112.786413747668,116.180589079194,120.605786285731,120.291525762179
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,12.404718658493,-0.264532578435,-7.195132725346,4.735195571557,2.977026214374,-5.655315213483,3.008300935577,1.738168880065,4.648790918279,7.041028308635,5.364850788444,6.192374250588,4.653236853051,7.454051628456,-6.215445137465,10.300464115313,12.104819811085,9.690898675188,3.326531403624,4.410828861026,-0.414514896284,-0.442905682203,0.061184935546,7.454060164517,6.754167712825,6.221284356055,5.097259869075,2.4763652197,-2.887391073788,6.322993083703,7.467579106617,3.052834422656,0.532637755844,7.08670435821,5.764339277868,4.28480758831,4.54082312263,2.944731253039,-0.880954991107
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,10.356984772135,-1.553700523226,3.304413465538,2.596558149234,4.255282440962,-0.339193764503,2.353275105545,-1.952856661234,0.357657156892,7.582467236714,3.236809104338,0.409134895062,5.710647732662,11.740372510375,2.231921362648,-6.137972776404,-1.308221886171,16.385109252097,-14.75198166615,7.982341573169,18.273995632628,5.88969333002,0.019730753704,-2.918144450174,-11.873972715645,7.181462195466,13.133470542878,-3.290891367315,-1.931168245363,10.531800260552,-6.431948736952,15.814613291525,2.642130647162,9.011572882087,5.998624431534,-1.942874429893,11.248978345414,-0.03464499227,-0.964783017202
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,15.678907245735,-2.406489354147,-15.290822446286,5.633918702011,4.044440854003,-12.061277701744,3.569137685267,0.884747862253,4.556916227054,8.944098291896,4.775219940439,8.328989381039,3.745800538322,7.183929787029,-12.565021296642,17.35853364666,15.765215188031,12.025810867092,2.663376357579,0.485649266999,-2.16250474687,-6.575992391484,-0.76238073811,8.918456708421,7.582812101342,3.91971687462,2.849187774727,-1.01973167262,-3.182838570237,8.439880896926,8.444256265861,3.44254345878,-0.990587696064,12.138621472105,6.656674044962,6.181597127364,6.335635101384,1.931399504802,-1.750379295277
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,9.311073060984,2.057696745016,0.207077379061,4.119369244219,1.979310606679,-0.417169163006,2.619743955673,2.649806363544,4.993717805646,5.558055829341,5.961150350881,4.88249446892,5.320445634843,7.417531077137,-1.716594127574,6.3826276774,10.016808289397,7.453058291391,4.868928484135,7.519074467548,0.1184473674,3.886251886833,0.626109528019,7.016039242269,7.079919002317,7.769234935049,6.275251483503,4.965571182157,-2.745090991958,4.881686485555,7.427158209029,2.352196645446,1.417370634107,3.86783957221,5.155457926707,3.262793659706,3.009383150634,3.808895480397,-0.26056836345
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,12.404718658493,-0.264532578435,-7.195132725346,4.735195571557,2.977026214374,-5.655315213483,3.008300935577,1.738168880065,4.648790918279,7.041028308635,5.364850788444,6.192374250588,4.653236853051,7.454051628456,-6.215445137465,10.300464115313,12.104819811085,9.690898675188,3.326531403624,4.410828861026,-0.414514896284,-0.442905682203,0.061184935546,7.454060164517,6.754167712825,6.221284356055,5.097259869075,2.4763652197,-2.887391073788,6.322993083703,7.467579106617,3.052834422656,0.532637755844,7.08670435821,5.764339277868,4.28480758831,4.54082312263,2.944731253039,-0.880954991107
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.334892249427,-0.04932355307,0.103545491454,0.090569711782,0.14539633775,-0.011733583259,0.085992872912,-0.070907087197,0.012515183616,0.254446890243,0.109167890764,0.013520201699,0.178435767862,0.370548012768,0.07325357425,-0.219598864687,-0.039828975286,0.439160987341,-0.419518965708,0.187285426634,0.443419094803,0.169733193281,0.000604782552,-0.089409239961,-0.328690310991,0.164105481544,0.302829265203,-0.081682985304,-0.04523575409,0.249126379791,-0.158168402103,0.338599138133,0.063574796729,0.221385856486,0.150016143687,-0.048695858479,0.265105347969,-0.000868872382,-0.023495817635
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,7.533916346554,-1.190031841899,-7.399064207677,2.488377338793,1.801668533783,-5.428605175433,1.497341821708,0.373194566028,1.906024287761,3.737769361233,2.031059994432,3.522771755556,1.616174334394,3.072723613279,-5.36082374176,6.904547505502,6.672052027277,5.255665165612,1.188757750124,0.215371013152,-0.922954055579,-2.757360802799,-0.299978750055,3.480318418776,2.999426436631,1.562502324698,1.111151948856,-0.389177534043,-1.173279221772,3.101700136226,3.165094884531,1.302068551401,-0.376085506155,4.538710067593,2.606393738209,2.440800060789,2.547122742834,0.789813853469,-0.708742802888
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,4.535910062512,0.974822816534,0.100385990876,2.156248520982,1.029961342841,-0.214976454791,1.424966240957,1.435881401233,2.730251446902,3.04881205716,3.224622903248,2.656082293334,2.858626750795,4.010780002408,-0.927874969954,3.615515474498,5.472596759094,3.996072522236,2.557292619208,4.008172421241,0.065020064492,2.144721927315,0.360558903049,4.063150985702,4.083431587184,4.494676549813,3.683278655016,2.947225739047,-1.668876097925,2.972166567686,4.460652624189,1.412166733123,0.84514846527,2.326608434131,3.007929395972,1.892703386,1.728595031827,2.155786271952,-0.148716370585
