Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,87.134518714765,92.740627042151,90.739916610127,83.03072707924,84.550301294736,85.638095928461,80.36067759197,81.441630346904,81.701630700386,83.322900286583,86.508017642998,87.6712562665,89.337034419323,89.206437408834,91.427123461853,76.801097369129,80.99306877878,89.879401918966,91.302100230737,92.694651201795,100.815906537379,100.453184272933,103.070456702939,99.171700547544,102.5492657744,103.238008473709,113.479608394497,109.946949784473,105.776392369974,102.55065137977,97.659743198772,102.412161139585,105.687219481031,100,104.073579511472,97.924031313413,102.861967374855,103.986957983424,104.272169049286,101.438220124326
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,46.504457450288,51.864131430208,51.96028990954,50.467899418808,52.024240181418,51.776156989824,49.364115180072,49.408492483294,49.386452676669,51.371679033819,53.94166687084,57.024890104965,59.13779497702,62.98121540298,65.914933191197,62.775102130659,65.429734185206,69.750319556853,72.103554665185,74.657891819354,79.026541861074,77.911295802672,78.404906460775,77.408674375645,80.951077882461,82.16899460875,85.826062036401,87.678239198871,89.945669224751,86.645162836349,90.785270660807,93.851734369421,97.657841603801,100,102.672253621355,108.513299002827,111.581570642679,115.155569972148,118.516137684541,119.160048860103
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,10.576460249206,-0.235934401688,-3.854889537674,2.873094580147,-0.182935544568,-4.908269862213,0.29861000066,0.013484480636,3.67491926149,4.811596507993,5.001448854454,3.420160265535,5.470043621665,4.332079140344,-6.374602913818,4.376181513853,7.177932882417,3.122091419481,3.269053489247,6.230529395189,-1.263965739028,0.896350393668,-1.612717729663,4.408039255038,1.398408167754,5.165038649365,1.425133820856,1.736524527221,-3.586152404085,3.572207947714,3.551272356152,3.951672452886,1.485674259946,2.823935048846,4.411083382426,3.046933656998,2.986110572366,2.656990574622,0.228684646293
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,7.572817563638,-3.192706322783,1.591377362657,1.088700188441,3.038472029833,-1.622797637937,1.46268774461,-3.36025267552,-0.625851483414,9.561231879169,5.181863191455,3.094302093937,10.503524344822,-3.876350908737,10.618348651321,-9.031733378529,9.741070726491,-7.642751276847,-2.114581906325,1.288560048783,7.647808567215,-6.037354044833,5.515120722544,-9.888893365769,9.994003978778,-12.594396833225,-1.380537072914,-5.762885354593,7.672719456709,-1.256106815557,5.548533853094,-1.857897930389,-10.923919682736,1.662450609412,-2.284929320847,2.921980896133,-6.49358191059,4.750950146294,3.168358996626
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,6.433854699694,-2.157318206523,-8.495918685941,1.830134781363,1.286565058986,-6.162465756945,1.345126481414,0.319247481141,1.984378490732,3.822619406503,1.344659899967,1.900027698656,-0.146184626945,2.489378701272,-15.997469393015,5.458218115691,10.971720511613,1.58289695013,1.525212418486,8.761298769985,-0.359786740906,2.605464872964,-3.782612671089,3.405775244558,0.671621287689,9.920377264344,-3.113033839299,-3.793245217511,-3.049584995224,-4.769260960504,4.866301902044,3.197919373054,-5.381179965712,4.073579511472,-5.908846632282,5.042619258226,1.093689569897,0.274275804767,-2.717838279187
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,11.525075818052,0.185404588258,-2.872175065477,3.083823144083,-0.476860768614,-4.658595674115,0.089897900651,-0.044607324606,4.019779209791,5.002732800168,5.715847160429,3.705232694293,6.499093223638,4.658083794423,-4.763459368806,4.2287976673,6.603397408612,3.373798318463,3.542595321453,5.851558268335,-1.411229736413,0.63355467653,-1.270624671465,4.576235848744,1.504509585478,4.450665905143,2.158059123911,2.586080704401,-3.669444473368,4.778233070296,3.377710598089,4.055446881139,2.398331109653,2.672253621355,5.689020329692,2.827553551544,3.203037301665,2.918284988912,0.543310968567
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,10.576460249206,-0.235934401688,-3.854889537674,2.873094580147,-0.182935544568,-4.908269862213,0.29861000066,0.013484480636,3.67491926149,4.811596507993,5.001448854454,3.420160265535,5.470043621665,4.332079140344,-6.374602913818,4.376181513853,7.177932882417,3.122091419481,3.269053489247,6.230529395189,-1.263965739028,0.896350393668,-1.612717729663,4.408039255038,1.398408167754,5.165038649365,1.425133820856,1.736524527221,-3.586152404085,3.572207947714,3.551272356152,3.951672452886,1.485674259946,2.823935048846,4.411083382426,3.046933656998,2.986110572366,2.656990574622,0.228684646293
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.005853328308,-0.002400734992,0.001161160801,0.000839377134,0.002301997708,-0.001269137356,0.001183443699,-0.00275029553,-0.000494966653,0.007248000595,0.004106179048,0.00245618016,0.008311167036,-0.003213638732,0.008110419846,-0.008150625935,0.007661522212,-0.006154912896,-0.001525161983,0.000880935122,0.004985254373,-0.004290683425,0.003650182947,-0.007019125995,0.006122365395,-0.008369412535,-0.000762488967,-0.003094870731,0.003816778314,-0.00069781525,0.002938726275,-0.001002996719,-0.005567753947,0.000743715177,-0.001010641244,0.001209529785,-0.002684705062,0.001783427652,0.00121360917
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,1.194919665932,-0.385654831605,-1.489529551401,0.30537614884,0.21249969246,-1.032828282801,0.222469543619,0.053351038215,0.332633215575,0.630321485876,0.219632269951,0.299536124547,-0.022707016407,0.36608748089,-2.311033251845,0.707464235376,1.436836538953,0.214630883184,0.203722400352,1.150484184052,-0.048370698166,0.353493467454,-0.521894930398,0.459538376126,0.089751374613,1.316196615928,-0.431701191766,-0.502493088351,-0.382022184554,-0.600771311712,0.563626064125,0.375093935779,-0.6265987294,0.442243009943,-0.649282606911,0.499332023578,0.110397129487,0.02717669242,-0.26304722087
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,9.375687254966,0.152121164909,-2.366521147075,2.566879054173,-0.397737234736,-3.874172442056,0.074957013342,-0.037116262048,3.342781012569,4.174027021522,4.777710405454,3.118167960828,5.484439471036,3.969205298187,-4.071680081818,3.676867904412,5.733434821252,2.913615449194,3.066856250879,5.079164276015,-1.220580295235,0.547147609639,-1.094472982212,3.955520004907,1.302534427746,3.857211445972,1.857597501589,2.242112486303,-3.207946997844,4.173677074676,2.984707565752,3.577581513825,2.117840743294,2.380948323725,5.061376630581,2.546392103635,2.878398147942,2.628030454551,0.490518257993
