Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,47.807897546168,54.12396672788,53.027286332845,46.05381956332,48.390450244103,50.352837481743,45.321187713662,47.353899327593,48.577605204745,51.940269010445,58.459409919127,63.466125635899,70.385194292339,72.585316859037,80.732868321903,55.375142322577,55.011402425711,53.937248623594,60.513142870927,63.507204378592,61.51090379217,67.285233106076,63.534849788367,60.859531972994,97.917610220995,104.562798433433,99.974614847019,97.706527878036,108.900330937683,96.108345884248,95.337284920659,95.259842634844,98.080187263225,100,116.879925377337,115.343886200059,117.520959845588,108.379379734253,102.01848054332,105.086565460978
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,51.430156642926,54.957227792344,55.624842383818,55.442023341793,56.88898858465,57.379565708828,56.770068058063,57.471955781703,58.19542903267,59.948303699494,61.99069215998,64.249756478439,66.079250731475,67.486699399652,68.932275136936,64.688526998395,66.356691354843,68.237131468284,74.271734092648,75.544483715751,77.259607470566,78.407992328965,77.265050370046,76.240596557847,78.991867122144,81.841283899937,85.726091157108,84.881880848666,89.821201019811,87.579684898421,93.858243471389,96.595286997892,96.108107335316,100,103.328428075236,110.561018765139,115.840714256197,120.205376152344,121.620333237438,120.828411442667
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,8.404912121893,0.387360283537,-2.438792162969,3.092518376203,1.80360007221,-2.554062712326,1.942579889546,1.144852991022,3.392377747668,5.604260888751,4.641073056543,4.37524552684,3.322300093948,3.362163571389,-12.170775851017,2.482438249855,1.598779367856,8.62514427326,2.932611604002,1.625502890228,2.994084841065,-2.433155201181,-3.579743413695,14.157017610204,3.902448844561,2.100202961461,-0.532107949013,7.218537307703,-5.345649110531,5.102873706139,2.984089748348,0.095386327635,2.804796513436,5.171672693432,4.657692644642,4.743206865883,1.278002472905,-0.2976212072,0.253323955791
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,10.844690839246,-0.90027965905,3.986643194287,3.242406884108,4.999281394757,0.111090786603,2.955532777753,-2.187636567127,-0.073089995044,9.575025717126,4.2955010906,2.219587090334,12.689336326947,-4.533675095993,-9.71971005733,7.471643213482,-1.318236832268,1.021682054441,9.046168759903,5.28591613989,3.526774290507,-3.981987098331,-19.112998901726,14.439552764941,-1.898362161377,-0.561896341093,8.73735376867,7.418341439791,-10.726192514128,2.980171966275,11.716011115439,-1.57903956033,-5.801754861464,-8.671170798902,-0.044549134911,14.034774954456,2.339170644246,-0.925614634827,3.024420940591
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,13.211351065193,-2.02623802603,-13.150714003641,5.073695738895,4.055319237042,-9.992782968598,4.48512432369,2.58417130274,6.922251089834,12.551226693437,8.564430813958,10.901986827011,3.125831488878,11.22479285816,-31.409420384047,-0.656864942661,-1.95260210566,12.191749514744,4.947787151052,-3.143423814599,9.387488978241,-5.573857954533,-4.210787975865,60.891165355075,6.78650979884,-4.387969387922,-2.268662872524,11.456555977119,-11.746507052173,-0.802283044719,-0.081229799946,2.96068579411,1.957390978081,16.879925377337,-1.314202736115,1.88746340812,-7.778680605865,-5.869104627217,3.007381507074
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,6.857982513852,1.214789424962,-0.328664377624,2.609870916753,0.862341089874,-1.062220745723,1.236369353867,1.25882831222,3.012048705476,3.406916183523,3.644199217246,2.847472664974,2.129940416389,2.142015760355,-6.156402251501,2.578763861001,2.833836460268,8.843576062643,1.713639298519,2.270349429176,1.48639747987,-1.457685530481,-1.32589548223,3.608668725736,3.607228037016,4.74675747013,-0.984776393099,5.819051276623,-2.495531228642,7.168966844594,2.916146121291,-0.504351379572,4.049494649921,3.328428075236,6.999613586144,4.775367982339,3.767813349712,1.177116307427,-0.651142595725
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,8.404912121893,0.387360283537,-2.438792162969,3.092518376203,1.80360007221,-2.554062712326,1.942579889546,1.144852991022,3.392377747668,5.604260888751,4.641073056543,4.37524552684,3.322300093948,3.362163571389,-12.170775851017,2.482438249855,1.598779367856,8.62514427326,2.932611604002,1.625502890228,2.994084841065,-2.433155201181,-3.579743413695,14.157017610204,3.902448844561,2.100202961461,-0.532107949013,7.218537307703,-5.345649110531,5.102873706139,2.984089748348,0.095386327635,2.804796513436,5.171672693432,4.657692644642,4.743206865883,1.278002472905,-0.2976212072,0.253323955791
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.925730639358,-0.078579784757,0.343505867259,0.29777943041,0.459796579849,0.010538028928,0.288028578339,-0.215312401512,-0.006956675865,0.880800840328,0.409998006193,0.211156031791,1.182243193137,-0.460688172768,-0.912217904658,0.720800876809,-0.13336352393,0.100394008764,0.826686690219,0.511745401368,0.353735721668,-0.40145927927,-1.896360672683,1.201866689891,-0.15839999488,-0.044267273434,0.670398011529,0.622236468642,-0.901369366594,0.236201150154,0.90982838119,-0.133020324086,-0.480571381304,-0.658120932986,-0.002936137217,0.883441614577,0.160304512702,-0.064097460272,0.208117553589
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,2.509062779594,-0.401879420896,-2.545572022793,0.87427801982,0.712224726401,-1.793823066206,0.743671659581,0.439164158171,1.193134776876,2.237215916035,1.627005508977,2.148728510134,0.654610959105,2.346223837186,-7.064656396737,-0.115380557242,-0.332474784551,2.003358039922,0.839719241086,-0.543934153863,1.548172095961,-0.976294993787,-0.713803256788,10.254577098783,1.61079225412,-1.070402833407,-0.518250298698,2.571429400442,-2.740722141754,-0.174532054188,-0.016678233746,0.589798872261,0.401094370649,3.430400623835,-0.296809523567,0.401955063447,-1.611386743725,-1.107087386711,0.535581103155
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,4.970118702941,0.867819489189,-0.236726007435,1.920460925973,0.631578765959,-0.770777675048,0.910879651627,0.921001234363,2.206199646657,2.486244132389,2.604069541372,2.015360984915,1.485445941707,1.476627906972,-4.193901549623,1.877017930288,2.064617676338,6.521392224574,1.266205672697,1.657691642723,1.092177023436,-1.055400928124,-0.969579484225,2.70057382153,2.450056585321,3.214873068302,-0.684255661843,4.02487143862,-1.703557602183,5.041204610173,2.090939600905,-0.36139222054,2.884273524091,2.399393002582,4.957438305426,3.457810187859,2.729084703928,0.873563639783,-0.490374700953
