Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,37.608983321509,42.175258892841,41.378506314211,36.420578074366,38.068498349918,39.401336771256,35.951931018224,37.213008654199,37.801109689427,39.375398478184,42.066899239441,43.004662965634,44.185954700965,43.520840377239,45.6672512124,42.986948004653,48.598547788049,52.976533383309,58.991255755103,60.379430106318,64.604068101965,62.823548534997,67.94933684967,72.38694354114,74.287387670377,74.183462936352,79.48423453042,79.142597924011,80.932622689723,76.257385544998,82.352912041194,88.39416057156,93.016706938846,100,109.253085379128,119.105268706996,123.30676961534,127.389983067487,122.825778352946,118.522710472872
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,37.518300262741,40.792874708375,41.494556620315,41.432614359009,42.892997054219,43.484916459885,43.031062266969,43.811188583987,44.582183996271,46.368822090807,48.470462552721,50.852534174953,52.784527290816,55.188778432563,57.671030635758,56.050582519808,58.334597607529,61.873614876737,64.838785093685,66.224014600235,69.766617551577,70.52238793489,72.465501107029,73.266340646877,75.22583751848,76.955194354637,80.42462120509,83.194775607941,85.960580746708,82.712821325086,89.156754929703,94.197959977723,97.912568468419,100,101.686150709911,105.559053988589,108.352301193351,114.112156945729,118.820234356872,118.302063532925
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,9.927684287533,0.260418955254,-3.992093941552,3.761394327714,2.209703137157,-3.465725098303,2.347861023499,1.426079544636,3.781799078601,5.473556307163,4.002113217579,3.338936251851,3.255413320679,4.168060266056,-3.621262316915,6.529839595302,6.099969187575,6.93057299772,1.612750749514,5.747400950516,0.503080971015,4.424837809879,2.882924611741,2.87410560351,0.814364853485,5.063809005952,2.320265101087,2.924893209457,-4.244230702095,7.368823776757,5.993110205372,4.151832564745,4.143043277119,4.29033329276,5.445242615557,2.979027331113,4.581889588617,1.265391224075,-1.466472094147
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,9.36293642319,-1.780238954556,2.948161227608,2.314013529213,4.067273580011,-0.579949585967,2.215895367584,-2.610735090778,-0.451664955651,8.572616508559,3.566382377274,1.473497409677,13.551128007857,-2.486619862071,-1.540925937051,2.583508371047,-8.148110766364,6.879401095616,-9.299141778992,2.400021006158,16.251773339181,1.844274548409,0.954783727392,7.031141326788,-10.389432073755,-2.731132736765,8.292643245196,2.335440034587,0.634747133554,-2.589887925956,0.644952406266,-1.475228117601,7.454440951326,1.134159740954,-2.899891852712,2.691131768717,5.981808307013,4.60397195262,1.185615419245
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,12.141449111494,-1.889146858954,-11.981892729999,4.524695550374,3.501158383205,-8.75453991081,3.50767705728,1.580364115926,4.164662894006,6.835488313211,2.229219988037,2.746892206258,-1.505261860306,4.931914955124,-5.869201969876,13.054194456393,9.008469994522,11.35355975121,2.35318664342,6.996816611565,-2.756048681265,8.159023860007,6.530757910541,2.625396288705,-0.139895529084,7.145489552861,-0.429816816413,2.261771552446,-5.776702878701,7.993358876169,7.335804382175,5.229470292377,7.507568576627,9.253085379128,9.017762101344,3.527552520519,3.311426829917,-3.582859974259,-3.503391501178
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,8.727939226199,1.720109006672,-0.149278041147,3.524717708025,1.379990782453,-1.04370487485,1.812937622078,1.759813958954,4.007515860339,4.53244306659,4.914480895744,3.799207153013,4.554840717812,4.497748045334,-2.809812999848,4.074917663727,6.066755260777,4.792301569668,2.136421132118,5.349423427025,1.083283681847,2.755313920926,1.105132135448,2.674484428051,2.298886783058,4.508372540084,3.44441087983,3.324493778072,-3.778196230655,7.790731232937,5.654316436253,3.943406514934,2.131934198268,1.686150709911,3.808683140861,2.64614649262,5.315859182446,4.125833335516,-0.43609645003
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,9.927684287533,0.260418955254,-3.992093941552,3.761394327714,2.209703137157,-3.465725098303,2.347861023499,1.426079544636,3.781799078601,5.473556307163,4.002113217579,3.338936251851,3.255413320679,4.168060266056,-3.621262316915,6.529839595302,6.099969187575,6.93057299772,1.612750749514,5.747400950516,0.503080971015,4.424837809879,2.882924611741,2.87410560351,0.814364853485,5.063809005952,2.320265101087,2.924893209457,-4.244230702095,7.368823776757,5.993110205372,4.151832564745,4.143043277119,4.29033329276,5.445242615557,2.979027331113,4.581889588617,1.265391224075,-1.466472094147
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.554258281683,-0.104843497394,0.170091961093,0.143156162537,0.248111481642,-0.036021000316,0.141744826355,-0.166786325084,-0.027706105101,0.504411853852,0.216011318356,0.088873978417,0.802581851834,-0.161957815007,-0.093951541402,0.160918705708,-0.488719712664,0.357212295698,-0.48262604494,0.111184978583,0.729058158238,0.0956989563,0.048319167892,0.349159503222,-0.536777040622,-0.125424316498,0.352575908637,0.105091035165,0.028399018709,-0.121777363258,0.027513073631,-0.059756477255,0.285640251581,0.044840728495,-0.111181889244,0.095012322445,0.210601576176,0.16426182205,0.043695321196
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,4.13364760387,-0.656126730318,-4.072255090867,1.409820878026,1.098928520967,-2.782557181862,1.053804623498,0.480166048598,1.26728492502,2.087676382187,0.689633756236,0.835295387451,-0.455108798592,1.422390861906,-1.705121971163,3.704051192619,2.712647396885,3.512524366007,0.75813383869,2.270613198819,-0.9049627557,2.592180542757,2.149065132863,0.894566386534,-0.047552167586,2.405847358001,-0.147584325827,0.755741409927,-1.91777388113,2.611199346972,2.410334472671,1.740020038194,2.523866189795,3.211163085668,3.278417221139,1.325895233029,1.251290206438,-1.337410082029,-1.245135540927
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,5.239778401981,1.021389182966,-0.089930811778,2.208417287152,0.862663134549,-0.647146916125,1.152311573646,1.112699821122,2.542220258683,2.881468071124,3.096468142987,2.414766885984,2.907940267435,2.907627219157,-1.822188804349,2.664869696974,3.876041503355,3.060836336016,1.337242955764,3.365602773114,0.678985568477,1.736958310822,0.685540310987,1.630379713754,1.398694061692,2.783385964448,2.115273518277,2.064060764365,-2.354855839674,4.879401793043,3.55526265907,2.471569003806,1.333536835743,1.034329478597,2.278007283662,1.558119775638,3.119997806003,2.438539484054,-0.265031874416
