Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,69.375778791227,80.445899085276,78.959570952757,67.149269190904,71.232079996853,74.441760265585,64.847078172025,67.265876613649,67.578516897006,70.617188790308,77.213446611318,79.469218832788,83.616380410765,84.532374687556,92.366803168055,76.144574871419,93.291706802397,106.696559980973,111.341768847487,123.024774539617,135.947193224917,117.960741363709,107.64966699589,100.756998452347,108.600986505662,108.902276776874,117.589583466937,117.346811395978,114.31923365394,93.132808979712,97.180933618045,96.738215658141,99.612465246346,100,104.451126064862,115.253257907111,119.491737759216,122.774592479343,126.561830565826,129.809615913852
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,36.647094576471,39.860331077838,40.114784552917,39.568178154964,40.79256767304,41.097417000508,40.414987300285,41.074405857279,41.905998467234,43.974565943248,45.749091822111,48.590686631769,51.081435811903,50.885794642901,54.082872763417,52.039849731579,54.851008622898,60.934975564449,63.590203143969,68.627070343492,75.280548041022,74.161734204783,74.163057629389,77.152994882476,80.215527919593,83.469586979968,86.545748656494,88.902890683255,89.385158284965,83.942168095983,88.716421295273,93.497437913322,97.195856540516,100,101.817824074811,106.856948713509,113.224902001618,117.122122639801,119.159809971034,120.706309932616
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,12.46998354108,-0.795958309328,-8.359551989167,4.4881655024,2.710504340737,-7.296872402431,2.615359889207,1.039282362851,4.469706629246,6.714092067465,4.476541174351,4.889481760217,0.191780792883,7.39905942604,-9.820807490358,12.90426838531,12.647734760575,4.305867625548,8.908883210437,9.555917774057,-7.452310942251,-4.229337683233,-0.95300889877,5.879853599552,2.36466594965,5.314248507729,1.219680405805,-0.871939401944,-10.886220592202,5.007185994157,2.928354223678,3.477147034556,2.083270434662,2.706031309467,6.972612273289,4.710660703539,3.318919618232,2.29858566526,1.720372813645
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,8.925818745102,-2.519060083717,2.29813452413,1.628254569027,3.438811519757,-1.4437637593,1.452142484868,-3.741062510028,-1.550900434779,8.278786138307,2.69003762863,-2.39702184173,-4.303898472418,-3.73073519695,21.852368692548,-0.139867667862,9.715947298731,2.921690674725,-0.609061358984,-7.861140462054,-1.017390813944,-2.081644367235,-4.309577050196,13.738318635213,2.759511457377,-3.359629175668,-5.171051410616,-1.859497805515,13.611322344389,0.799728785984,-1.044432573855,0.27067333386,7.276523081513,-0.667454578544,5.490109697276,-6.860124984767,8.898467460632,3.58541030805,-0.903053280176
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,15.956751025978,-1.84761205906,-14.95740366791,6.080201400765,4.505947697826,-12.888843653521,3.730003740813,0.464782887098,4.496505742991,9.340867193959,2.921475883373,5.218575995699,1.09547228939,9.267962138123,-17.562833983894,22.519177446237,14.368751133441,4.353663199022,10.492922658821,10.50391576303,-13.230469445184,-8.741106785712,-6.402870288309,7.785055305141,0.277428668842,7.977158005486,-0.206457122987,-2.580025572081,-18.532686055579,4.346614992805,-0.45556051318,2.971162501448,0.38904242827,4.451126064862,10.341805061575,3.677535827683,2.74734871355,3.084708334194,2.566164959456
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,8.76805252504,0.638362673361,-1.362605842322,3.094379309759,0.747315858887,-1.660517253953,1.631618864791,2.024600460062,4.936208542152,4.035345979659,6.211259494959,5.125980620543,-0.3829985706,6.282849944571,-3.777578607511,5.401935066721,11.091805044787,4.35747705636,7.920822627536,9.695121275362,-1.486192469838,0.001784511407,4.031572252627,3.969428590273,4.056644822729,3.685368273434,2.723579220646,0.54246560264,-6.089366840554,5.68755049766,5.389099952686,3.955636335857,2.885044238809,1.817824074811,4.949157659268,5.959325401647,3.442017232328,1.73979713252,1.297836881376
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,12.46998354108,-0.795958309328,-8.359551989167,4.4881655024,2.710504340737,-7.296872402431,2.615359889207,1.039282362851,4.469706629246,6.714092067465,4.476541174351,4.889481760217,0.191780792883,7.39905942604,-9.820807490358,12.90426838531,12.647734760575,4.305867625548,8.908883210437,9.555917774057,-7.452310942251,-4.229337683233,-0.95300889877,5.879853599552,2.36466594965,5.314248507729,1.219680405805,-0.871939401944,-10.886220592202,5.007185994157,2.928354223678,3.477147034556,2.083270434662,2.706031309467,6.972612273289,4.710660703539,3.318919618232,2.29858566526,1.720372813645
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.340305549856,-0.093015151132,0.083383660916,0.065949017152,0.135469571599,-0.057279363175,0.061249281678,-0.156003945918,-0.061613424372,0.309941311327,0.102186320647,-0.089498534731,-0.149533012083,-0.123803133826,0.650014298797,-0.005621721905,0.345397310369,0.101161516141,-0.020808477929,-0.2451028215,-0.026678263482,-0.058380740593,-0.123574634573,0.380588321092,0.082119736226,-0.100364158028,-0.14175474715,-0.047756270112,0.346088138851,0.025924230644,-0.0325000403,0.008097559881,0.210941530348,-0.020333400358,0.161757689182,-0.199321929535,0.22997626801,0.097667164619,-0.024908756827
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,8.20382323939,-0.979359229887,-7.844385906897,2.959170632701,2.226411419564,-6.479766798547,1.762114318979,0.221956037644,2.135087035034,4.436485041747,1.421722609477,2.501795434873,0.526819279387,4.49721990605,-8.670553754342,10.162989414882,7.036904944952,2.164723373433,5.21966954005,5.301135724329,-6.734956171192,-4.171839718568,-2.911914366001,3.345698804758,0.121372890238,3.418784023579,-0.090718968173,-1.117711504042,-7.890335700899,1.691791428912,-0.176198036715,1.111382038269,0.144812184553,1.62933268234,3.849935026721,1.412152009025,1.044556868415,1.166334647633,0.977728462108
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,3.925854751834,0.27641607169,-0.598549743187,1.463045852548,0.348623349574,-0.759826240709,0.79199628855,0.973330271126,2.396233018585,1.967665714391,2.952632244228,2.477184860074,-0.185505474421,3.025642653816,-1.800268034814,2.746900692333,5.265432505254,2.039982735973,3.710022148316,4.499884871227,-0.690676507576,0.000882775928,2.082480101804,2.153566473702,2.161173323187,1.995828642179,1.452154121127,0.29352837221,-3.341973030154,3.289470334602,3.137052300693,2.357667436406,1.727516719761,1.097032027485,2.960919557385,3.497830624049,2.044386481806,1.034583853009,0.767553108364
