Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,37.916051222486,41.787477833604,41.762405303299,39.014485712192,41.23122442412,43.438750054753,42.733065685999,45.200295162151,47.118234719449,49.260548647745,51.358874985325,50.912009160624,47.639138834231,43.536754248307,43.735580404632,35.750306535632,45.038866386009,49.227224314977,56.059346778332,60.802554187222,65.451325035328,76.18419146243,68.945239942133,71.641313240338,77.205049759558,76.937199819214,82.319221605954,104.393559577188,115.430503934075,125.054011647792,111.102123025588,112.505510836453,106.661460785737,100,94.394178627541,125.924140763726,118.911340824085,151.656128165754,210.942349234647,150.437732024135
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,31.244651666645,33.878109886829,34.42354048567,34.347714856119,35.544862332634,35.991378554547,35.588123172059,36.114968428256,36.687642958713,38.645255831668,39.94875997201,43.08134781384,46.961740397128,46.487117101316,48.740922373354,48.16684384751,52.912153156955,54.505050753013,54.839786962161,55.471876305364,59.055010836078,59.511437758946,59.573313576801,62.866908942515,67.871806750173,74.607841984752,80.659788184143,87.973912654348,87.384584046671,83.226426349415,90.41161786056,95.068848377537,100.219813568182,100,102.230548588539,107.999905214876,114.398839551506,120.148132750345,128.333103573666,133.525148903775
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,9.006746844171,0.67268779195,-1.995751700989,3.883047291602,2.512924122993,-1.459209420985,2.632022693238,1.790016273731,4.503025179947,4.0567109042,4.886650287769,3.793609389453,-3.100754170541,3.306927910481,-4.691411799649,13.052508876486,4.580596157018,2.694261930981,3.258972236935,6.811135602755,5.43820808319,-2.778229616957,5.545839849486,7.230230153372,7.175901152931,7.160319033677,13.393540859725,2.61388418427,-0.584118302857,2.139204758302,3.661208931431,2.299819082862,-1.975518806876,0.868812022265,12.491593983739,2.626429771928,10.771256229298,16.730373240045,-8.193277905271
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,9.315937062321,-5.040896072838,1.098882605739,0.198121912826,2.770714266367,-4.165243438744,-0.099665727457,-8.337548331778,-5.655260786866,11.85429350465,2.574759592216,-5.213588357656,-3.10767747689,-4.934566820631,12.651142767922,7.382038400215,5.61131060881,-22.132512234889,5.501230929117,6.98932045851,7.687286116804,2.884340449867,17.453369017396,-6.929579686556,14.883070270001,-7.386441606483,-1.809338880317,-2.622480698064,-5.58558751694,23.430742337511,-3.811834196368,6.441767489616,-3.172766488719,23.593284517819,5.932921191161,7.469247312873,-2.648244532876,4.80500861773,-1.46663094232
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,10.210521629484,-0.060000104348,-6.579888229977,5.681835019639,5.354014248828,-1.624550356224,5.773584077213,4.243201400383,4.546676973473,4.259648735512,-0.87008491683,-6.428483928158,-8.611374357959,0.456685758406,-18.258072249462,25.981762816826,9.299430170092,13.878748108243,8.461046518514,7.645683491835,16.398241626597,-9.501907654775,3.910456037962,7.766100686284,-0.346933187892,6.995343994046,26.815532922431,10.572437994823,8.337057697689,-11.156690168005,1.263151209579,-5.194456704625,-6.245424295396,-5.605821372459,33.40244345003,-5.569067136062,27.537144156932,39.092532419195,-28.683010988565
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,8.428508815784,1.609979425248,-0.220272605554,3.485377357795,1.256204673786,-1.120422164095,1.480396293027,1.585698549327,5.335891638389,3.372999123151,7.841514590251,9.00712902497,-1.01065951091,4.848236269688,-1.177816294586,9.851816997743,3.010456957466,0.614137964322,1.15261086561,6.459371431732,0.772884326673,0.103972984329,5.528642219083,7.96110050875,9.924644056366,8.111675714501,9.067869671945,-0.669890186642,-4.758456817778,8.633305340997,5.151141664293,5.418141987152,-0.2193314479,2.230548588539,5.643476148756,5.924944400552,5.025656922202,6.812399523785,4.045756851137
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,9.006746844171,0.67268779195,-1.995751700989,3.883047291602,2.512924122993,-1.459209420985,2.632022693238,1.790016273731,4.503025179947,4.0567109042,4.886650287769,3.793609389453,-3.100754170541,3.306927910481,-4.691411799649,13.052508876486,4.580596157018,2.694261930981,3.258972236935,6.811135602755,5.43820808319,-2.778229616957,5.545839849486,7.230230153372,7.175901152931,7.160319033677,13.393540859725,2.61388418427,-0.584118302857,2.139204758302,3.661208931431,2.299819082862,-1.975518806876,0.868812022265,12.491593983739,2.626429771928,10.771256229298,16.730373240045,-8.193277905271
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.622385915346,-0.337731101868,0.069444771974,0.012915827118,0.174219335283,-0.262564346851,-0.006110098444,-0.497536313845,-0.303896250501,0.57509184142,0.134270553791,-0.265889462152,-0.144735743118,-0.229804145362,0.5421653592,0.373922737101,0.269973615388,-1.075343080961,0.202668472139,0.26308191796,0.289836441114,0.111069004422,0.711232153792,-0.314241372505,0.585792003628,-0.311634165991,-0.065973615551,-0.082802707427,-0.167360774669,0.666735210893,-0.131078726581,0.205545811276,-0.105336505643,0.773734877157,0.238402231453,0.282637285833,-0.104938701335,0.167335651174,-0.045857810395
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,2.973464009647,-0.017665927398,-1.923227379251,1.583055774764,1.517549216128,-0.473226336058,1.679004696885,1.271728471705,1.395524307536,1.307972048753,-0.267690204333,-1.869235067457,-2.257360276777,0.112906157292,-4.389393118894,5.357115504012,2.136713088422,3.332782336456,2.253083288255,2.138530612936,4.62249579279,-2.956912353462,1.132741869313,2.214749913255,-0.099433437632,1.86418585301,7.135056985687,3.146083859248,2.673306247332,-3.898455189803,0.383923568813,-1.542285342469,-1.718483689148,-1.475301015467,8.226364138739,-1.62650670995,7.400266557321,12.095724239053,-10.575057843046
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,5.410896919178,1.028084821216,-0.141969093712,2.287075689719,0.821155571583,-0.723418738076,0.959128094797,1.015824115871,3.411397122912,2.173647014027,5.02006993831,5.928733919061,-0.698658150646,3.423825898551,-0.844184039954,7.321470635372,2.173909453209,0.436822675486,0.803220476541,4.409523071859,0.525875849286,0.067613732082,3.701865826381,5.329721612622,6.689542586934,5.607767346658,6.324457489589,-0.44939696755,-3.09006377552,5.370924737212,3.408364089199,3.636558614054,-0.151698612084,1.570378160575,4.026827613548,3.970299196046,3.475928373312,4.467313349818,2.427637748171
