Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,53.48812791373,59.344550495027,58.281317719277,52.04286594808,54.163334310535,55.888159880785,52.000410966511,53.774326634587,54.875080975938,57.059847014956,60.155275185892,61.200948973111,61.713436802209,60.950102192068,66.546602257451,60.096043896933,65.029796502735,70.143836763887,75.051511780605,77.209101110571,75.38351838805,80.255585620798,78.954621443474,84.344609827307,85.347150309301,80.13850830434,80.856237010123,82.019695051605,83.380678248586,83.396148404222,85.176019181714,93.29074111606,94.870593940698,100,102.76818497775,99.360197721752,101.973908373151,99.237804906273,101.263100925117,104.554551167123
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,43.802500149779,46.658785839522,47.036230029804,46.712231580285,47.879184691243,48.247377789584,47.667570812855,48.288633707648,48.936992421557,50.555893810854,52.485296421119,54.690297298136,56.50691743114,58.630970125821,60.938577549649,59.595555036644,62.127486777967,65.559779034876,70.213478894193,70.225078624808,71.789498454211,73.109797910605,74.909640119621,76.983262498223,80.215911445044,82.609198615251,85.252850848542,87.097040191948,89.014499302356,86.151991479576,91.343199360174,94.548633693211,97.830785410758,100,101.616650197022,103.797291278836,108.392223741263,108.822452299988,110.593267211741,110.749174231996
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,8.167553355257,-0.479202117087,-3.94426482079,2.878303086334,1.816845635482,-3.104746692503,2.000364124059,1.163641657697,3.144475071437,4.593262896839,3.176595873059,2.155730352553,2.149658686433,5.370151220603,-4.214368687511,5.873218448573,3.80543860626,7.42464333118,0.194078716324,1.073321248304,3.917503260797,0.767291231262,5.771811277459,3.099313027553,-1.687401059484,3.474922234172,1.447564548141,1.851877983356,-1.592622735039,3.792187085441,4.162999210176,3.759381668846,3.339703694465,2.071282071171,-0.041731135479,4.029725503908,-0.549011620905,1.359354770269,0.890925952001
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,7.373388053612,-2.260322266196,1.821327300826,1.355674708461,2.823324534914,-0.898851493334,1.425794824514,-2.011653363832,0.044806416052,5.90747964586,2.513513489461,0.361491670657,3.988475819564,1.980063102857,1.779375158035,7.613484428311,-14.824522552972,10.726610760121,-7.394441974294,6.332461311509,7.66158747437,-0.819056013957,19.418255138171,3.208238172822,-12.287981246455,12.818763989796,-2.314194302736,0.455488476264,2.988989051913,-3.469630397341,-7.614152761475,12.745142549375,3.625630208657,2.548815258338,-2.449909815248,5.991249814543,0.236019636818,-2.266457538821,-1.669351451073
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,10.949013939584,-1.791626639484,-10.704033497055,4.07446500846,3.184489271582,-6.956301518187,3.411349324179,2.046988610069,3.981344537743,5.424879898688,1.738291087503,0.837385428979,-1.236901799179,9.182101200991,-9.693294836546,8.209779356298,7.86414926108,6.996587644954,2.874811284645,-2.364465712282,6.463040379288,-1.621026333881,6.826691440339,1.18862424528,-6.102889183863,0.895610263992,1.438921825334,1.659337060598,0.018553645714,2.134236186622,9.527003037127,1.693472262883,5.406739692711,2.76818497775,-3.31618900999,2.630540912086,-2.683140727397,2.040851287226,3.250394479268
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,6.520827989217,0.808945589754,-0.688827419447,2.498174613971,0.7690045282,-1.201737800669,1.302904436292,1.342673553025,3.30813421338,3.816375233089,4.201178286821,3.321649767418,3.758925086066,3.935816546913,-2.203895409129,4.248524474295,5.524595368191,7.09840687053,0.016520660702,2.227722431985,1.839126174193,2.461834474248,2.768164918815,4.199158157133,2.98355666238,3.20019111383,2.163199617433,2.201520403199,-3.21577703095,6.025638863878,3.509220561016,3.471389896756,2.217312863363,1.616650197022,2.145948599551,4.42683272927,0.396918287931,1.627251430497,0.140973337877
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,8.167553355257,-0.479202117087,-3.94426482079,2.878303086334,1.816845635482,-3.104746692503,2.000364124059,1.163641657697,3.144475071437,4.593262896839,3.176595873059,2.155730352553,2.149658686433,5.370151220603,-4.214368687511,5.873218448573,3.80543860626,7.42464333118,0.194078716324,1.073321248304,3.917503260797,0.767291231262,5.771811277459,3.099313027553,-1.687401059484,3.474922234172,1.447564548141,1.851877983356,-1.592622735039,3.792187085441,4.162999210176,3.759381668846,3.339703694465,2.071282071171,-0.041731135479,4.029725503908,-0.549011620905,1.359354770269,0.890925952001
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.862147391453,-0.262352037454,0.207615191902,0.163810629498,0.336102439243,-0.108061454764,0.175313792498,-0.245956835218,0.005306350475,0.678588563347,0.292353598488,0.041775864121,0.452833434396,0.228854178017,0.199042129968,0.904941209242,-1.791010760571,1.063345678494,-0.755553880627,0.598036343023,0.76120761874,-0.08430824345,1.967321298488,0.366971614363,-1.407035332693,1.309545356113,-0.257762919428,0.048852619217,0.31618365271,-0.384115152882,-0.783969410323,1.163896061244,0.359768779636,0.253616962862,-0.244915975436,0.584511949755,0.023460467612,-0.227065327095,-0.161261545461
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,3.825165111919,-0.642020845119,-3.785155675139,1.339415809318,1.059022075652,-2.344436109937,1.104004034277,0.671624260871,1.317699710165,1.810032091277,0.584598980948,0.277692527634,-0.404886091783,2.906012632541,-3.178781597666,2.538285005035,2.485083825615,2.297378690667,0.940203053799,-0.793985063154,2.096464686721,-0.538704884229,2.214898453402,0.389491484807,-1.962749099133,0.275100523616,0.430969680347,0.496943632197,0.005546001828,0.648404680329,2.848174851439,0.532348653172,1.665786101223,0.869921469351,-1.049250860356,0.805044993418,-0.810098279106,0.60295458027,0.966761944134
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,3.480240851885,0.425170765486,-0.366724337553,1.375076647518,0.421721120587,-0.652249127801,0.721046297285,0.737974232044,1.821469010796,2.104642242216,2.299643293623,1.836261960798,2.10171134382,2.235284410045,-1.234629219812,2.429992234296,3.111365541216,4.063918962019,0.009429543152,1.269269968435,1.059830955336,1.390304358941,1.589591525569,2.342849928382,1.682383372343,1.890276354444,1.274357787222,1.306081731941,-1.914352389577,3.527897557994,2.09879376906,2.06313695443,1.314148813607,0.947743638957,1.252435700313,2.640168560735,0.237626190589,0.983465517094,0.085425553328
