Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,72.928947486135,78.849167501869,79.419008901185,76.354798037592,79.648940516726,82.734411047305,82.110794583212,85.464872102932,88.457785382275,92.209812449383,96.647707036605,99.82742689044,104.755992403365,110.909216858269,116.741908945371,114.442237181291,112.236275465782,113.723454366459,121.988899226,111.43094166921,107.450254320118,104.920906249284,105.730039717971,106.545545485592,89.484565684972,88.312857264594,95.268878059339,90.309842224119,97.276094909323,98.696265673908,110.156221363244,110.77704766701,111.479184609382,100,107.947254559092,99.47500437086,91.39603652906,78.498766611061,70.084182341432,61.326521677501
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,47.08376012809,49.583135984979,50.26713837706,50.430284530134,51.664501321911,52.307046313559,52.251909923178,53.055023408523,53.866231409586,55.364452980028,57.071686899421,58.960645532285,60.553292758637,61.733356345955,65.006885600559,64.289268937902,64.833299572557,67.793310303735,70.9187345685,73.642777951636,76.863055937177,77.307144059581,78.568815895644,78.735564337241,81.283847559111,83.836271831397,84.825895086493,88.828408443439,89.239273279352,87.7411684043,90.338179585622,94.661950442489,97.377957112296,100,104.326547552774,104.556138097608,107.212632299922,108.131071912645,106.099289028976,105.798693701993
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,6.047429404374,0.768273498929,-1.207232225313,2.854305372182,2.145899958936,-0.439399285854,2.34203454675,1.959210509599,3.047472896821,3.768356252382,3.149372877342,3.338395564077,3.548634644187,4.409558821975,-1.292185288768,-0.100948271295,3.042328583229,5.350813949355,-0.182396614265,1.58321213301,-0.750262077992,1.496978549932,0.775665636506,-3.928425854303,0.798599640257,3.385532682786,1.659325556868,2.278320347953,-0.616178976266,5.567222513091,3.120880430529,1.891968377041,-1.337513965904,4.664547215729,-2.114529692998,-0.270163320701,-3.293486186487,-3.572547434696,-2.634526356853
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,2.841712929421,-2.391864171355,0.045113688026,-0.083202122524,0.908621037166,-1.172900490742,0.330173208581,-1.678815668023,-0.368726713822,3.492009330393,1.503562043183,0.144764049251,2.99293289035,-5.604912987629,1.050143922704,2.854048993973,1.092078728687,0.966240753789,15.397109937848,4.79609213082,-3.3680897093,3.436959300543,4.665190922336,-6.028990899967,-9.106435922331,5.228433118931,2.987313058717,-1.7127775344,0.328066284559,3.648619822261,0.248427138782,-1.11823939696,0.951586602176,-4.483756744875,-0.676573945303,2.806561624304,-6.103269097575,1.414621278763,1.15485856265
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,8.117791658601,0.722698054233,-3.858283937294,4.314257340464,3.873837505637,-0.753757059727,4.084819221084,3.501922141459,4.24160185663,4.812822485305,3.290010649328,4.937085595058,5.87386393249,5.258978696564,-1.969876786199,-1.927576539783,1.325042990339,7.268021276338,-8.654851075613,-3.572335734997,-2.353971227744,0.771184216389,0.771309430883,-16.012851333073,-1.309397225554,7.876566346284,-5.205305170206,7.713724787511,1.459938092611,11.611336671237,0.563587145677,0.633828899721,-10.297155159149,7.947254559092,-7.848509184264,-8.121605917885,-14.111410524787,-10.719384052644,-12.495916155897
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,5.308360781064,1.379506113305,0.324558266775,2.447372255135,1.243687590527,-0.105409106932,1.537003119169,1.528993767126,2.781374399574,3.08362826236,3.309799894636,2.701203848727,1.948801681226,5.302691200296,-1.103908695253,0.846223084573,4.565571628611,4.610225184112,3.841077255129,4.372836108458,0.57776537374,1.632024894221,0.212232346506,3.236508486756,3.140137123097,1.180423739604,4.718504122904,0.462537653339,-1.678750644195,2.959854796274,4.786205430196,2.869164069736,2.692645199653,4.326547552774,0.220069148476,2.540734815429,0.856652423339,-1.87900003924,-0.283315119012
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,6.047429404374,0.768273498929,-1.207232225313,2.854305372182,2.145899958936,-0.439399285854,2.34203454675,1.959210509599,3.047472896821,3.768356252382,3.149372877342,3.338395564077,3.548634644187,4.409558821975,-1.292185288768,-0.100948271295,3.042328583229,5.350813949355,-0.182396614265,1.58321213301,-0.750262077992,1.496978549932,0.775665636506,-3.928425854303,0.798599640257,3.385532682786,1.659325556868,2.278320347953,-0.616178976266,5.567222513091,3.120880430529,1.891968377041,-1.337513965904,4.664547215729,-2.114529692998,-0.270163320701,-3.293486186487,-3.572547434696,-2.634526356853
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.291230208846,-0.237717901486,0.004343060778,-0.008111341942,0.086051238243,-0.1097344109,0.030662816199,-0.152844824946,-0.032372255934,0.296416307359,0.127288723876,0.012059907939,0.241627734676,-0.450071721924,0.076237879111,0.212113742167,0.083564411127,0.072536103522,1.107761770805,0.398916935242,-0.289002602581,0.287133383864,0.397192786808,-0.533117764102,-0.787636702688,0.407781670683,0.237142948396,-0.137742175873,0.025353683026,0.284652381226,0.019029162443,-0.083269581138,0.068766377698,-0.331536208919,-0.045654314598,0.192165137228,-0.430782709085,0.096946174256,0.083237526696
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,2.865960565375,0.260127469155,-1.388120116646,1.510517032764,1.375568349674,-0.27218074918,1.470365893104,1.282012946905,1.576296011405,1.809303613045,1.249275978852,1.877255877424,2.268004865702,2.076184277885,-0.784011512464,-0.761908854698,0.514170196341,2.773283403051,-3.362559950711,-1.270109178813,-0.794455621755,0.256065955223,0.254276133446,-5.278698475093,-0.377352759962,2.222462044722,-1.53253696319,2.117706213044,0.422107888156,3.427284432769,0.175876665787,0.192891604644,-3.095013804569,2.171783953379,-2.212068996625,-2.154951719132,-3.449485677963,-2.327198850021,-2.511818468256
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,2.890238630152,0.74586393126,0.176544830554,1.35189968136,0.684280371019,-0.057484125775,0.841005837447,0.83004238764,1.50354914135,1.662636331977,1.772808174614,1.449079778714,1.039002043809,2.783446266014,-0.584411655415,0.448846841236,2.44459397576,2.504994442781,2.07240156564,2.45440437658,0.333196146344,0.953779210846,0.124196716252,1.883390384891,1.963589102908,0.755288967382,2.954719571661,0.298356310782,-1.063640547448,1.855285699096,2.925974602299,1.782346353534,1.688733460967,2.824299471269,0.143193618225,1.692623261203,0.58678220056,-1.34229475893,-0.205945415293
