Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,40.349302501011,46.694337088054,45.618120689362,38.721816534436,41.106292762473,43.095423753898,38.311889425333,40.194381321065,41.009448429371,43.037350959021,46.378134876109,46.667347512938,47.281902442162,48.16248928233,53.190088649577,43.785962331025,51.612250859076,56.712533836315,64.825371122142,73.202639791843,72.867248041773,73.976468292711,71.415381282797,74.276541938374,75.089490446651,85.18720357942,89.738076262898,94.537830037582,94.760655242701,81.170683500484,91.855038717676,98.100589404368,107.880051766313,100,100.392194542636,103.280888894647,105.432368900871,119.612637601986,121.60122157783,120.116743428582
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,39.570983243545,41.778680752508,42.444943061725,42.686370119171,43.886396657268,44.601055811587,44.734258445893,45.646685128612,46.596372078633,48.184087686524,49.992957389523,52.001492754066,53.787254011881,55.334299434592,57.503381835928,54.604416672774,58.246257991303,63.819644346645,67.367827163051,70.827890165716,75.199880959055,76.041981438743,75.57051180598,76.726070350913,79.24944318884,80.668210146563,83.851393306042,86.694479785115,87.561936499238,83.982241465902,89.516953204244,93.757430751109,97.351609070685,100,101.974931994431,104.250965688342,107.671643969941,110.505226833062,113.825336741878,112.368361991973
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,8.898745718913,0.081402195289,-4.688497524854,3.724499239046,2.666216903548,-3.35809030485,2.808919896441,1.812145995329,3.611068856567,4.984979367824,2.798267606299,2.521914133015,2.567079300116,5.192580026513,-8.530793928164,9.631229680421,8.785046246722,8.040901772901,8.014226063715,3.526974533023,1.475237333053,-1.858718745926,2.548911767609,2.526017090599,5.486798517761,4.442556953723,4.163072583205,0.676389516178,-7.759736454145,8.643321105361,4.975954099327,6.257754585992,-0.947973288272,1.33732240847,2.737255926978,2.720097616421,6.081511311409,2.506180511667,-1.246229636833
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,5.45745620001,-0.741547351966,1.791139318616,1.367323426076,2.244956411426,-0.391233555817,1.069644253479,-1.587100676421,-0.412161849451,4.087461384958,1.368817929929,-0.884113129706,2.787098803356,-7.082597819354,3.528182038388,3.561018238913,-5.769202533025,1.746490363114,12.900322502042,-2.149084796138,5.989720833222,-7.163457651585,6.532787007707,2.199610044357,1.177407791133,4.314063558933,5.461776693985,-0.22274453347,-6.125031658964,4.910693038596,-5.518376452999,11.722004004115,0.246210626794,-0.624268475882,9.215631819659,-0.439205654995,0.351028818156,2.32932737699,-0.956850887652
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,15.725264611163,-2.304811387863,-15.117466591591,6.157965822488,4.838993880861,-11.099866092237,4.913597120814,2.027813543876,4.944964166348,7.76252218746,0.623596954904,1.316884207,1.86241837719,10.438827897319,-17.68022305905,17.873967160717,9.881923172008,14.305192762579,12.922824080586,-0.458168928094,1.522248034264,-3.462029303399,4.006364741296,1.094488901963,13.447571787617,5.342202223172,5.348625660999,0.235699513126,-14.341365313917,13.162825242353,6.799355564901,9.968811014615,-7.304456790012,0.392194542636,2.877409309729,2.083134672107,13.449634916624,1.66251996086,-1.22077568793
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,5.57908176144,1.594742335604,0.568800521407,2.811263957902,1.628429784062,0.29865354504,2.039659791885,2.080516794035,3.407380311093,3.75408104594,4.017636622083,3.43405768419,2.876230532925,3.919959994976,-5.041382038062,6.669499539486,9.56865994065,5.559703211653,5.136076296911,6.172696635619,1.11981624033,-0.620012293003,1.52911303274,3.288807606574,1.790254796293,3.946019322476,3.390625208452,1.000590483124,-4.08818623303,6.590335815922,4.737066438343,3.833486360262,2.720438783289,1.974931994431,2.231954117935,3.281195775035,2.631689048894,3.004482234882,-1.280009171604
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,8.898745718913,0.081402195289,-4.688497524854,3.724499239046,2.666216903548,-3.35809030485,2.808919896441,1.812145995329,3.611068856567,4.984979367824,2.798267606299,2.521914133015,2.567079300116,5.192580026513,-8.530793928164,9.631229680421,8.785046246722,8.040901772901,8.014226063715,3.526974533023,1.475237333053,-1.858718745926,2.548911767609,2.526017090599,5.486798517761,4.442556953723,4.163072583205,0.676389516178,-7.759736454145,8.643321105361,4.975954099327,6.257754585992,-0.947973288272,1.33732240847,2.737255926978,2.720097616421,6.081511311409,2.506180511667,-1.246229636833
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.371732131556,-0.048913996162,0.117175750406,0.095530992564,0.15328426685,-0.026603581031,0.074967913495,-0.109352943778,-0.027450245138,0.261656935558,0.086875141027,-0.055331986693,0.168634858943,-0.429455520333,0.188968121152,0.21587156335,-0.330368818862,0.086630959502,0.602613332209,-0.104931515228,0.276420560635,-0.345294874969,0.297874390672,0.104191573068,0.055594132584,0.195377266421,0.247051103281,-0.010200963971,-0.278001038579,0.226835037056,-0.24614748107,0.470590823584,0.010392653926,-0.026668321083,0.386064883547,-0.019559599071,0.015151922023,0.095112504302,-0.039003305769
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,5.157887493344,-0.803368129256,-5.143728287758,1.865989919798,1.500715379713,-3.515250552489,1.431446108251,0.602843327241,1.473189367693,2.342360475017,0.193150324782,0.399257504796,0.558017561184,3.106192379935,-5.523330539872,5.025317726014,2.987223090708,4.367942876199,4.174634212684,-0.154734587472,0.49430988251,-1.124723478192,1.280300598376,0.354733077412,4.297615826651,1.83612031459,1.854163011201,0.08263794086,-5.006175764477,4.266928081309,2.295803474553,3.424436525016,-2.596824364652,0.13048232508,0.948379828077,0.687527491466,4.411454364673,0.583178584899,-0.4246991483
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,3.369126094012,0.933684320707,0.338055012499,1.762978326684,1.012217256985,0.183763828669,1.302505874695,1.318655611866,2.165329734012,2.380961957249,2.518242140491,2.177988614912,1.840426879988,2.515843166911,-3.196431509443,4.390040391058,6.128191974876,3.586327937201,3.236978518821,3.786640635723,0.704506889907,-0.388700392765,0.970736778562,2.067092440119,1.133588558527,2.411059372712,2.061858468722,0.603952539288,-2.475559651089,4.149557986996,2.926298105845,2.362727237392,1.638458422454,1.233508404473,1.402811215354,2.052129724026,1.654905024713,1.827889422466,-0.782527182763
