Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,57.776070706887,65.00867208137,64.153710552385,57.133407946975,59.924906326864,62.202007521183,57.606607310665,59.830570702902,61.269683273456,64.398945374881,69.657825992882,73.67365475353,79.355701539458,82.164164894537,85.495153714821,65.770413477126,79.737577368501,81.299791742902,92.519172860449,92.135751997439,89.691468611882,87.577765663337,86.241315247105,86.012823358989,98.139073331449,93.867984870086,92.61796516066,97.969013861387,100.290499427538,92.346159454616,93.420633435643,96.243847966173,98.902908254839,100,107.190009189185,116.321492993945,119.354311405389,114.748349718029,115.624431557354,112.90787723739
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,43.135266441641,45.937231557908,46.795313398603,47.067171751615,48.450637524275,49.169255159949,49.097602372441,49.915796201623,50.705606075314,52.213073760818,53.920744245763,55.800777106038,57.321032992313,58.669440299461,59.592680903252,55.67858212385,58.870427969278,62.753252257353,67.703595686895,69.167204677446,72.497224359505,71.99443155559,72.336091508445,72.223039055994,74.178941566822,75.460355519588,79.094167752012,80.812304327839,84.378190351134,79.948191086769,86.657855695683,91.769769014239,95.123618329056,100,104.570375578662,110.740867431549,116.161995475468,119.533371948495,123.876840463983,122.981916047139
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,8.943955724408,0.311082760071,-3.831156695711,3.536029842432,2.442268399513,-2.956014853429,2.398685469825,1.463746430744,3.397428111288,5.352738247331,4.192142577093,4.071013165303,2.76949197698,2.735150785761,-12.925607925438,11.424035968418,3.940795923841,9.359433256347,1.338634695052,2.211964667051,-1.122651458436,-0.417389648578,0.282413532843,6.681133562411,-0.77045327257,2.804572007799,3.198944691841,3.543131680201,-6.331028635562,5.482358251685,4.00652467579,3.834575260638,3.674089784106,5.230700608933,6.430494678324,3.919120184796,0.477786591738,2.546338319243,-1.386756243253
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,8.470736650447,-2.577699909353,2.070016503442,1.336605597272,3.132312828297,-1.917443443538,0.979816375288,-4.666047300878,-2.651167477029,7.950806745728,0.857872745768,-7.109278258624,1.285184244237,4.820504912649,0.10491331821,7.818314259057,-7.913552980903,-7.531259269793,6.847580228366,11.860468987369,3.11760680611,-2.476070764706,9.161469040828,-0.071385029038,-0.97020134346,10.290513637329,-2.579045304843,2.173060413961,-7.359593481696,2.046612312177,-12.25555176094,15.107730655002,2.920618265467,0.305429845243,-1.879345102486,0.041738068011,-1.004519579551,-0.63046465196,-4.739665404992
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,12.518333777276,-1.315149966322,-10.94294086026,4.885930106741,3.799924495332,-7.387864787087,3.860604705019,2.405313126127,5.107358050897,8.166097421919,5.765079089689,7.712454071862,3.539082007463,4.054065205385,-23.071179336655,21.236241575754,1.959194680799,13.800012124294,-0.41442314188,-2.652915217564,-2.356637683893,-1.526015657181,-0.26494480918,14.098188501322,-4.35207743091,-1.331678432381,5.777549411115,2.3696120586,-7.921328558805,1.163528605166,3.022046015643,2.76283663305,1.109261359974,7.190009189185,8.518969140718,2.607272597165,-3.859066030482,0.763480992519,-2.349463935411
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,6.495764017263,1.867944174245,0.580952093848,2.939343328215,1.483195417839,-0.14572681094,1.666463920122,1.582284434573,2.972980311614,3.270580262651,3.486659701332,2.72443497227,2.35237789125,1.573631176774,-6.568086416109,5.732627742438,6.59554282517,7.888584657318,2.161789157137,4.814448838274,-0.693533867479,0.474564414877,-0.156287753588,2.708142078198,1.72746324725,4.815524930148,2.172267089545,4.412553327064,-5.250170981305,8.392515850211,5.898961239599,3.654634146783,5.126362681111,4.570375578662,5.900802993908,4.895327415843,2.902305921336,3.63368693168,-0.722430773575
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,8.943955724408,0.311082760071,-3.831156695711,3.536029842432,2.442268399513,-2.956014853429,2.398685469825,1.463746430744,3.397428111288,5.352738247331,4.192142577093,4.071013165303,2.76949197698,2.735150785761,-12.925607925438,11.424035968418,3.940795923841,9.359433256347,1.338634695052,2.211964667051,-1.122651458436,-0.417389648578,0.282413532843,6.681133562411,-0.77045327257,2.804572007799,3.198944691841,3.543131680201,-6.331028635562,5.482358251685,4.00652467579,3.834575260638,3.674089784106,5.230700608933,6.430494678324,3.919120184796,0.477786591738,2.546338319243,-1.386756243253
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.557769085671,-0.168995470781,0.131803207019,0.090327343434,0.207183867872,-0.127681783702,0.06594383895,-0.309684069261,-0.165326928462,0.466808378658,0.051609586567,-0.41400716511,0.066802127162,0.246944377072,0.005483582979,0.46979875601,-0.460133555706,-0.38796242839,0.298261976835,0.544693593454,0.156691935657,-0.129784960785,0.470277413134,-0.003988785998,-0.05078058668,0.537523905388,-0.14452581666,0.114956990642,-0.384178023469,0.105662036121,-0.612117819533,0.636590934948,0.136426429969,0.014163394276,-0.08307003453,0.001700844282,-0.039407273246,-0.02436823248,-0.177518685248
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,4.818430142165,-0.522822741544,-4.27971462956,1.769546446949,1.39416896142,-2.746485002827,1.369660413038,0.865537033544,1.854906120553,3.014835146043,2.185242383999,2.967524178356,1.409381088553,1.626554590109,-9.375354502741,7.624198308864,0.765328170019,5.287981565034,-0.165249639553,-1.039540197157,-0.879492111969,-0.562398345051,-0.096555821601,5.109864878176,-1.687072880489,-0.497589412372,2.071957030066,0.871028915276,-2.87874442347,0.415666898247,1.035412937858,0.937642547261,0.372571884438,2.355192151629,2.842469355824,0.887022763775,-1.296322972578,0.245396019836,-0.742029331789
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,3.567756496572,1.002900972396,0.316754726829,1.67615605205,0.840915570221,-0.0818480669,0.963081217837,0.907893466461,1.707848919197,1.87109472263,1.955290606527,1.517496152057,1.293308761265,0.86165181858,-3.555737005677,3.330038903543,3.635601309528,4.459414119703,1.20562235777,2.706811270753,-0.399851282125,0.274793657258,-0.09130805869,1.575257470233,0.967400194599,2.764637514783,1.271513478436,2.557145774283,-3.068106188623,4.961029317318,3.583229557466,2.260341778429,3.165091469699,2.861345063028,3.67109535703,3.030396576739,1.813516837563,2.325310531887,-0.467208226216
