Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,63.363209832599,72.483468699164,71.097601923604,61.400211411036,64.890830182886,67.897200236517,61.451184193595,64.81187408566,67.184008117652,71.967954537697,79.394165972013,83.56425382919,88.121985400224,89.064490942221,95.496923955004,83.435461238928,84.402669423791,87.21605381304,94.457816322208,104.282906838958,110.868881701874,91.630044759464,78.231256682165,79.326475165657,90.092362419776,85.542430456568,86.8101056404,96.148256763614,106.765263868206,103.147731754151,105.860105831967,105.698920249622,100.942402110515,100,101.223287053378,106.084432692233,111.183677603079,109.084625992562,114.306189556954,112.003402691815
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,50.788488620018,54.050038918245,54.927501020067,55.086921036784,56.611858415132,57.322203422131,57.063385405457,57.898088581639,58.698942251383,60.383377791588,62.316014959984,64.464093916455,66.172870140103,68.322955549468,69.987609891441,67.410143903753,68.931534191204,70.135213838961,71.979510326568,72.841718409555,77.212893911593,79.530949463856,80.087145103788,80.498633405196,82.170557864672,84.783995501424,86.480308229932,86.963170985231,88.736227044412,85.061071977494,90.07539246749,94.133299815616,98.160039476306,100,101.979898825792,106.513194062714,111.425441282228,114.863834034529,116.577573129478,119.65816023628
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,8.614928111176,-0.052721289027,-2.973250283602,3.092389769139,2.20213711044,-2.888707917053,2.154008922296,0.834839936513,2.979955564216,5.623246979141,3.737286636249,2.23013025542,2.844707390353,2.467361302094,-5.192710900321,2.040839817944,2.440376359765,3.783337506498,2.859330742717,7.221893686536,-2.186125302235,-3.319269021743,0.330025999357,6.118077354852,0.368811233191,3.23519026642,3.617826980109,3.520113767003,-4.208416909044,3.16397499655,1.953438388196,3.585347728237,1.182926070691,1.790062318581,5.519458739709,4.901815980108,1.208499723772,2.600429402365,2.074834066041
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,8.767423942473,-4.305691350337,1.27592174936,0.483599445366,2.755488579211,-3.338174185767,0.262450344223,-6.730875518508,-4.220399537365,10.024641033959,2.14101998552,-7.152944915595,4.729315019808,-8.698453955558,5.309391733856,2.736686552789,4.728854886877,0.564337610019,-5.216533193687,17.86167069076,5.766901660393,-3.990185258193,-2.687394156052,17.656937804413,-5.241390693445,13.689003534179,8.464646469525,-1.462288952099,-6.058003330413,-10.045113936923,-9.14102752637,17.88592222764,0.938034437366,1.664261231,13.64831320267,6.748849307701,-4.201591929628,5.575708010005,5.803844627208
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,14.39361877446,-1.911976344995,-13.639546553185,5.685027285138,4.632965929329,-9.493787697383,5.468877347388,3.660029995209,7.120662422622,10.318775185455,5.25238574664,5.454164145772,1.069546422174,7.222219477969,-12.630210708942,1.159229146097,3.333288400066,8.303244864404,10.401564316537,6.315488379209,-17.352783438497,-14.622701661307,1.399975572348,13.57161935109,-5.050297096227,1.481925609391,10.756986245238,11.042329275605,-3.388304381957,2.629601283216,-0.152262819953,-4.500063130138,-0.93360380852,1.223287053378,4.802398519514,4.806779639045,-1.887913456156,4.786708958189,-2.014577578052
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,6.421829802081,1.623425476436,0.290237155808,2.76823853947,1.2547636253,-0.451514424119,1.462764906517,1.383212623012,2.869618217296,3.200611226264,3.447073690207,2.650741086756,3.249194730125,2.43644954845,-3.6827461199,2.25691594669,1.746195934678,2.629629805994,1.197852109684,6.000923093907,3.00216121276,0.699344901175,0.513800686583,2.076960053545,3.180503704328,2.000746389074,0.558349947153,2.038858564026,-4.141662530996,5.894965080293,4.505012120364,4.277699462971,1.874449657427,1.979898825792,4.445283128459,4.611867349149,3.08582376945,1.491974483835,2.642521219223
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,8.614928111176,-0.052721289027,-2.973250283602,3.092389769139,2.20213711044,-2.888707917053,2.154008922296,0.834839936513,2.979955564216,5.623246979141,3.737286636249,2.23013025542,2.844707390353,2.467361302094,-5.192710900321,2.040839817944,2.440376359765,3.783337506498,2.859330742717,7.221893686536,-2.186125302235,-3.319269021743,0.330025999357,6.118077354852,0.368811233191,3.23519026642,3.617826980109,3.520113767003,-4.208416909044,3.16397499655,1.953438388196,3.585347728237,1.182926070691,1.790062318581,5.519458739709,4.901815980108,1.208499723772,2.600429402365,2.074834066041
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,1.180225308742,-0.580423696378,0.164680211368,0.065150520639,0.361825597916,-0.440711840572,0.034488803884,-0.868131359099,-0.503494509638,1.112321479039,0.247464360303,-0.814033215955,0.488815206961,-0.91553478583,0.497932105569,0.285085936699,0.495973249777,0.060511295447,-0.541995643519,1.710112942787,0.606924097473,-0.454081924705,-0.303702403967,1.935398614947,-0.63698578412,1.570633804284,1.069553778967,-0.193410802031,-0.762701786978,-1.240259491182,-0.984123039114,1.716056823447,0.102424234343,0.181281317541,1.484818813123,0.790778133627,-0.500978383188,0.629283644374,0.674026580593
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,3.38967960427,-0.474223912163,-3.320059574831,1.231691454849,1.028999913455,-2.158759721083,1.1589684977,0.800805414989,1.601634704635,2.414302997791,1.283542207824,1.352317938199,0.273548957252,1.81528356768,-3.321877631951,0.280971251559,0.800934446261,2.012523737405,2.630907994604,1.714531525692,-4.671117015639,-3.325883160769,0.281191578276,2.754992667842,-1.097200886188,0.304572336778,2.173279594138,2.384637295253,-0.784888342054,0.614352624472,-0.035388834342,-1.024300407503,-0.195918799057,0.251339649379,0.981218838955,0.975440001649,-0.382767275511,0.940795575122,-0.404388933426
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,4.045023198165,1.001926319514,0.182129079861,1.795547793651,0.811311599069,-0.289236355398,0.960551620712,0.902165880623,1.881815369219,2.096622502311,2.206280068122,1.691845533176,2.08234322614,1.567612520244,-2.368765373939,1.474782629686,1.143468663727,1.710302473646,0.770418391633,3.797249218057,1.878067615931,0.460696063732,0.352536825047,1.427686072063,2.102997903499,1.359984125358,0.374993607004,1.328887273781,-2.660826780012,3.78988186326,2.972950261651,2.893591312292,1.276420635406,1.35744135166,3.053421087631,3.135597844832,2.09224538247,1.030350182869,1.805196418874
