Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,63.661168003489,71.01680297464,69.522784431338,61.302357999776,63.826431549025,65.81989818,60.30688106798,62.227638717756,63.143456803145,65.581785303972,69.715606333071,71.391472815403,73.825312392176,73.694472729709,76.286353013874,65.955498773751,71.722547139956,79.262406331051,87.366384374988,90.359695826643,96.189312293841,88.690254831084,85.328178187926,82.496957293323,82.927237966124,87.055081918003,93.12803540956,95.785297218615,92.487481559318,85.020678037927,91.177190219198,93.189210962296,96.999788899856,100,108.265956257175,114.401694489803,114.623576742689,116.66300422612,117.07039347861,117.243180840704
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,43.287751992358,46.755058592694,47.482791048248,47.388203661344,48.88376753516,49.44534564946,48.88888892647,49.613055533379,50.308243047659,52.047526234628,54.092774271094,56.406315443571,58.221394053507,60.478711998128,62.814956129784,59.22214623172,61.610754867635,65.534227813823,68.641454728988,72.031054762763,75.165327334643,75.422092420521,75.585490816151,75.857027868967,78.851886274666,80.712859696584,84.038276760857,86.479579981096,88.879534331346,85.381168380641,90.141631360258,93.927371442359,97.846107655049,100,102.990668064634,105.647382273597,112.150812207508,114.812068822441,119.065823541223,120.275935342785
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,9.390498676222,-0.032936757594,-4.586314972034,3.446272083545,1.989562103295,-3.735604700203,2.098885118208,1.249570319279,3.40942637743,4.889778309314,3.50335906181,3.104217078535,2.47696952183,3.593156340417,-8.23896722137,5.659101177295,7.316626746545,7.233760084,3.959921480788,4.722559030059,-2.066467362879,-0.935473206516,-0.974954163859,3.054376295184,2.79412018708,5.21071269889,3.062055325564,0.595048184044,-5.253184237451,6.32558069793,3.001627874266,4.42092314355,2.340292943275,4.779027820285,3.525684665561,4.004460482837,2.391939711918,2.673768424951,0.784207932901
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,7.923521628024,-0.952084858633,2.701243927366,2.139840048759,3.409024442108,-0.208039771102,1.870370145832,-1.666776856839,0.041509312159,6.086379689397,2.467020946061,-0.140632214836,4.809513695232,1.07772181064,-1.857091325115,5.494138254636,-1.679677382448,16.220712413865,-2.961947666023,-2.887397574945,11.391585117131,4.068430215404,-1.731693396544,7.653053864518,-4.181011251,7.249260913132,5.98221559976,0.128010537332,-4.334402697593,9.762114251148,-5.552618088117,9.128221558759,-0.065388772399,6.171047673748,2.108474865461,2.012418527307,6.042433031888,3.747403521249,1.524222879875
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,11.554351265984,-2.103753591719,-11.82407537155,4.117416738289,3.123261919232,-8.375912549945,3.184972619643,1.471722379733,3.861569550158,6.30330664214,2.403861302339,3.409146051751,-0.177228728504,3.517061983293,-13.542204905567,8.743847705537,10.512536840587,10.224239231508,3.426159240844,6.451567165943,-7.796144170205,-3.790807287184,-3.318037434676,0.521571566902,4.977669645244,6.975989635248,2.853342494952,-3.442924702494,-8.073312620802,7.241193934638,2.206715010915,4.089076297794,3.093007865451,8.265956257175,5.667283091329,0.193950145472,1.779239089711,0.349201750111,0.147592706371
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,8.009902202702,1.556478544693,-0.199203511032,3.155983469016,1.148802849322,-1.125397579248,1.48124987663,1.40121890661,3.457252890586,3.929577800195,4.276987460252,3.217864162306,3.877127954968,3.862919785277,-5.719672701261,4.033303059584,6.368162433032,4.741380220412,4.938123830793,4.351279572684,0.341600435976,0.216645269822,0.35924494223,3.948030248261,2.360087386414,4.120058534382,2.904989624176,2.775168832659,-3.93607592234,5.575542089555,4.199768769405,4.172091854072,2.201306108715,2.990668064634,2.579567895701,6.155788997279,2.372926742616,3.704971752892,1.01633849712
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,9.390498676222,-0.032936757594,-4.586314972034,3.446272083545,1.989562103295,-3.735604700203,2.098885118208,1.249570319279,3.40942637743,4.889778309314,3.50335906181,3.104217078535,2.47696952183,3.593156340417,-8.23896722137,5.659101177295,7.316626746545,7.233760084,3.959921480788,4.722559030059,-2.066467362879,-0.935473206516,-0.974954163859,3.054376295184,2.79412018708,5.21071269889,3.062055325564,0.595048184044,-5.253184237451,6.32558069793,3.001627874266,4.42092314355,2.340292943275,4.779027820285,3.525684665561,4.004460482837,2.391939711918,2.673768424951,0.784207932901
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.418484265598,-0.049610436779,0.139459980565,0.118913768545,0.187051534472,-0.011573913743,0.107867671152,-0.09591092659,0.002319761026,0.329061337535,0.134901604531,-0.007613051375,0.25216655951,0.057791961036,-0.097166911775,0.307457686207,-0.093849737452,0.830335094533,-0.164328484117,-0.149526505558,0.547055139325,0.222225953052,-0.099366442484,0.435784652097,-0.248701504206,0.401951927988,0.338124617833,0.007440371942,-0.250759368775,0.570246935865,-0.334835562972,0.504737744542,-0.003778612383,0.348222903527,0.120558711438,0.113491191168,0.334238729366,0.214678869488,0.088231781824
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,4.515401381,-0.838402526269,-4.614599381005,1.485015521265,1.133765175039,-3.074310695898,1.112667236339,0.519614120271,1.366377666533,2.240113797487,0.865814108399,1.214850250897,-0.063342293623,1.224455578895,-4.711218694237,2.866106547878,3.546459960973,3.551919122322,1.223447070031,2.291961501928,-2.815358927206,-1.288852677216,-1.095598058177,0.168145127167,1.56527006165,2.240256206505,0.931691465428,-1.121928933395,-2.52520763021,2.197518243596,0.675448803398,1.2419575243829999,0.936440481366,2.521011419593,1.785970038202,0.062385232952,0.55133496576,0.107560067467,0.044431806461
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,4.456613029625,0.855076205454,-0.111175571595,1.842342793734,0.668745393785,-0.649720090562,0.878350210717,0.825867125598,2.040728949872,2.320603174293,2.502643348881,1.896979879013,2.288145255942,2.310908800486,-3.430581615358,2.48553694321,3.864016523024,2.851505867145,2.900802894874,2.58012403369,0.201836425002,0.131153517648,0.220010336802,2.45044651592,1.477551629635,2.568504564396,1.792239242304,1.709536745497,-2.477217238465,3.557815518469,2.66101463384,2.674227874625,1.407631074292,1.909793497165,1.619155915922,3.828584058717,1.506366016793,2.351529487996,0.651544344616
